what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1364341197831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364341197847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364341198471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364341202589
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.navigate.java.open.structure",1364341202621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364341204337
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364341206536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364341210077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364341222417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364341230545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364341238095
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364341238501
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364341238532
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364341242291
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364341260091
